42101,403001,Bulls Head,"20 St Matthews Street, Holbeck, Leeds",LS11 9NR,429098.0,432245.0,53.785719,-1.55985,Leeds
42102,403002,Bulls Head Inn,"Dewsbury Road, Tingley, Wakefield",WF3 1LY,427454.0,425494.0,53.725131,-1.585398,Leeds
42103,403015,Burley Conservative Club,"Bankfield House, Bankfield Gardens, Burley, Leeds",LS4 2JS,427407.0,434815.0,53.808909,-1.585286,Leeds
42104,403028,Butterbowl Hotel,"Butterbowl Drive, Farnley, Leeds",LS12 5JQ,425814.0,432267.0,53.786089,-1.609689,Leeds
42105,403057,Cafe Bar (Leeds College Of Music),"3 Quarry Hill, Leeds",LS2 7PD,430972.0,433650.0,53.798239,-1.531268,Leeds
42106,403118,Call Lane Social,"38 Call Lane, Leeds",LS1 6DT,430311.0,433328.0,53.795384,-1.541334,Leeds
42107,403119,Calls Landing Stew And Oyster Bar,"The Basement Calls Landing, 36 - 38 The Calls, Leeds",LS2 7EW,430456.0,433273.0,53.794881,-1.539138,Leeds
42108,403121,Calverley Arms,"Calverley Lane, Farsley, Pudsey",LS28 5QQ,421146.0,436215.0,53.821792,-1.680267,Leeds
42109,403122,Calverley Conservative Club,"11 Victoria Street, Calverley, Pudsey, Leeds",LS28 5PT,420453.0,436833.0,53.827374,-1.690753,Leeds
42110,403124,Calverley Golf Club,"Woodhall Lane, Pudsey",LS28 5QY,420033.0,435377.0,53.814295,-1.697228,Leeds
42111,403127,Calverley St Wilfreds CC,"The Pavillion, St Wilfreds Cricket Club, Victoria Park, Salisbury Street",LS28 5PY,420365.0,436996.0,53.828842,-1.692079,Leeds
42112,403132,Candlebar,"Unit A, Candle House, 1 Wharf Approach, Holbeck",LS1 4GH,429687.0,433096.0,53.793325,-1.550844,Leeds
42113,403147,Cardigan Arms,"364 Kirkstall Road, Burley, Leeds",LS4 2HQ,427548.0,434567.0,53.806672,-1.583167,Leeds
42114,403161,Carlton Social Club,"Main Street, Carlton, Rothwell, Leeds",WF3 3RW,433844.0,427265.0,53.740684,-1.488365,Leeds
42115,403170,Carpe Diem,"Great George Street, Leeds",LS2 8BE,429930.0,433909.0,53.800628,-1.547061,Leeds
42116,403176,Carriers Arms,"Glen Road, Morley, Leeds",LS27 9HG,426828.0,427130.0,53.739868,-1.594744,Leeds
42117,403437,Chapel Allerton Club,"19 Town Street, Chapeltown, Leeds",LS7 4NB,430582.0,437035.0,53.828685,-1.536853,Leeds
42118,403440,Chapel Street Social Club,"Chapel Street, Halton, Leeds",LS15 7JS,435202.0,433553.0,53.797099,-1.467062,Leeds
42119,403473,Chequers Inn,"Claypit Lane, Ledsham, Leeds",LS25 5LP,445472.0,429722.0,53.761875,-1.311722,Leeds
42120,403535,Churwell W M C,"Old Road, Churwell, Morley, Leeds",LS27 7RR,427276.0,429733.0,53.76324,-1.587723,Leeds
42121,403563,Clitherow House Social Club,"Clitherow House, Manor Square, Otley",LS21 3AY,420131.0,445667.0,53.906784,-1.695068,Leeds
42122,403565,Clothiers Arms,"High Street, Yeadon, Leeds",LS19 7PP,420870.0,441144.0,53.866085,-1.684126,Leeds
42123,403570,Cock Beck,"Cock Beck Hotel, Pendas Way, Manston, Leeds",LS15 8LA,437096.0,435572.0,53.815113,-1.438067,Leeds
42124,403590,Commercial Hotel,"48 Chapeltown, Pudsey, Leeds",LS28 8BL,421827.0,432929.0,53.792221,-1.670154,Leeds
42125,403591,Commercial Inn,"62 Commercial Street, Morley, Leeds",LS27 8AG,426613.0,427644.0,53.744499,-1.597959,Leeds
42126,403592,Commercial Inn,"Elland Road, Churwell, Morley, Leeds",LS27 7QR,427063.0,429463.0,53.760824,-1.590978,Leeds
42127,403606,Control,"9 Cardigan Fields Leisure Park, Cardigan Fields Road, Burley, Leeds",LS4 2DG,427537.0,434311.0,53.804372,-1.583357,Leeds
42128,403610,Cookridge Cricket Club,"10 Smithy Lane, Cookridge, Leeds",LS16 7LY,425087.0,440886.0,53.86359,-1.620023,Leeds
42129,403656,Corner House Club,"266 Lidgett Lane, Lidgett Lane, Gledhow, Leeds",LS17 6QE,430906.0,438485.0,53.841698,-1.531786,Leeds
42130,403659,Corpus Christi Catholic Mens Club,"Halton Moor Avenue, Halton, Leeds",LS9 0HB,433967.0,433624.0,53.797819,-1.485802,Leeds
42131,403716,Cricketers Arms,"The Green, Seacroft, Leeds",LS14 6JW,435535.0,436072.0,53.819716,-1.461717,Leeds
42132,403720,Cross Church Street WMC,"Victoria Avenue, Morley, Leeds",LS27 9DX,426322.0,428391.0,53.751227,-1.602308,Leeds
42133,403721,Cross Flatts Beeston Rec And WMC,"Theodore Street, Beeston, Leeds",LS11 7HE,429138.0,430535.0,53.770339,-1.559404,Leeds
42134,403722,Cross Gates And Dist Recreation Hall,"Poplar Avenue, Cross Gates, Leeds",LS15 8EB,436579.0,434593.0,53.806352,-1.446035,Leeds
42135,403724,Cross Gates Working Mens Club,"Club And Premises, Orchard Road, Cross Gates, Leeds",LS15 7LP,435910.0,434509.0,53.805643,-1.456203,Leeds
42136,403725,Cross Keys Hotel,"Britannia Road, Morley, Leeds",LS27 0AU,426012.0,426755.0,53.736539,-1.607146,Leeds
42137,403730,Crowd Of Favours,"4 - 12 Harper Street, Leeds",LS2 7EA,430550.0,433418.0,53.796179,-1.537697,Leeds
42138,403731,Crown And Anchor,"104 Town Street, Rodley, Leeds",LS13 1HP,422618.0,436293.0,53.822431,-1.657901,Leeds
42139,403734,Crown Inn,"25 High Street, Wetherby, Leeds",LS22 6LR,440423.0,448161.0,53.928008,-1.385885,Leeds
42140,403754,Cuthbert Broderick,"99 Portland Crescent, Leeds",LS1 3HJ,429876.0,434050.0,53.801898,-1.547868,Leeds
42141,403767,Daisy Inn,"168 Stanningley Road, Bramley, Leeds",LS13 3AD,424660.0,434452.0,53.805783,-1.627029,Leeds
42142,403811,Denison Hall WMC,"2 Pinfold Lane, Armley, Leeds",LS12 3LL,426937.0,433456.0,53.796719,-1.592542,Leeds
42143,403817,Dewsbury Road Social Club,"393 Dewsbury Road, Hunslet, Leeds",LS11 5LR,429736.0,430514.0,53.770116,-1.550333,Leeds
42144,403831,Distrikt,"Basement, 7 Duncan Street, Leeds",LS1 6DQ,430289.0,433418.0,53.796185,-1.541659,Leeds
42145,403867,Downstairs At Sids,"24 - 32 Bridge End, Leeds",LS1 4DJ,430277.0,433106.0,53.79339,-1.541871,Leeds
42146,403870,Dragon Inn,"150 Whitehall Road, Lower Wortley, Leeds",LS12 4TJ,427642.0,432011.0,53.783686,-1.581968,Leeds
42147,403875,Drighlington Cricket Club,"Station Road, Drighlington, Bradford",BD11 1JU,422286.0,428839.0,53.755441,-1.66348,Leeds
42148,403878,Duck And Drake,"43 Kirkgate, Leeds",LS2 7DR,430522.0,433410.0,53.796108,-1.538123,Leeds
42149,403896,East And West Ardsley Social Club,"Common Lane, East Ardsley, Wakefield",WF3 2EP,429671.0,425795.0,53.727715,-1.55177,Leeds
42150,403897,East Ardsley Conservative Club,"Chapel Street, East Ardsley, Wakefield",WF3 2AA,430447.0,425135.0,53.721739,-1.540074,Leeds
42151,403901,East End Park Working Mens Club,"Vinery View, Richmond Hill, Leeds",LS9 9NA,432284.0,433441.0,53.796281,-1.511371,Leeds
42152,403906,East Leeds Community Sports  And Social Club,"81 Easy Road, Cross Green, Leeds",LS9 8QS,431714.0,432871.0,53.791193,-1.520083,Leeds
42153,403908,East Leeds Snooker Centre,"Sandleas Way, Manston, Leeds",LS15 8AF,437678.0,434859.0,53.808664,-1.429315,Leeds
42154,403909,East Of Arcadia,"607 Meanwood Road, Meanwood, Leeds",LS6 4AY,428619.0,436845.0,53.827089,-1.566694,Leeds
42155,403918,Ebenezer Luncheon Club,"Ebenezer Methodist Church, Haigh Moor Road, West Ardsley, Wakefield",WF3 1EN,428330.0,424281.0,53.714183,-1.572233,Leeds
42156,403921,Edmund House Club,"Pontefract Lane, Richmond Hill, Leeds",LS9 8QJ,432008.0,432960.0,53.791966,-1.515611,Leeds
42157,403922,Edward Vii Working Mens Club,"63 - 65 Leeds Road, Allerton Bywater, Castleford",WF10 2HE,440767.0,428681.0,53.752907,-1.383224,Leeds
42158,403923,Eiger Studios,"Unit 1 Fairfield House, New Craven Gate, Hunslet, Leeds",LS11 5NF,430340.0,431978.0,53.783249,-1.541026,Leeds
42159,403929,Eldon,"190 Woodhouse Lane, Woodhouse, Leeds",LS2 9DX,429369.0,434972.0,53.810213,-1.555478,Leeds
42160,403945,Emmott Arms,"Town Street, Rawdon, Leeds",LS19 6PP,421747.0,439353.0,53.849961,-1.670917,Leeds
42161,403946,Epernay,"10 - 12 Great George Street, Leeds",LS1 3DW,429863.0,433947.0,53.800973,-1.548075,Leeds
42162,403986,Falcon Sports And Social Club,"Westgate, Otley",LS21 3AT,420032.0,445465.0,53.904971,-1.696588,Leeds
42163,403987,Falconers Rest,"Thorpe Lane, Middleton, Leeds",LS10 4EP,429968.0,426991.0,53.738448,-1.547154,Leeds
42164,403997,Farsley Conservative Club,"51 Town Street, Farsley, Pudsey, Leeds",LS28 5HX,421755.0,435314.0,53.81366,-1.671079,Leeds
42165,403998,Farsley Cricket And Bowling Club,"Red Lane, Farsley, Pudsey, Leeds",LS28 5JE,421432.0,435334.0,53.813862,-1.675983,Leeds
42166,404000,Farsley Liberal Club,"116 Old Road, Farsley, Pudsey, Leeds",LS28 5DH,421612.0,434929.0,53.810214,-1.673278,Leeds
42167,404003,Farsley Working Mens Club,"Back Lane, Farsley, Pudsey, Leeds",LS28 5EU,421855.0,435104.0,53.811768,-1.669575,Leeds
42168,404071,Forum Leisure Centre,"Quarry House, Quarry Hill, Leeds",LS2 7UA,430972.0,433650.0,53.798239,-1.531268,Leeds
42169,404076,Fountain Head Inn,"120 Beckett Street, Burmantofts, Leeds",LS9 7JX,431671.0,434464.0,53.805513,-1.520572,Leeds
42170,404077,Fountain Inn,"Queen Street, Morley, Leeds",LS27 9EB,426449.0,427567.0,53.743824,-1.600452,Leeds
42171,404085,Fox And Grapes,"York Road, Scholes, Leeds",LS15 4NJ,440110.0,439613.0,53.851209,-1.391767,Leeds
42172,404086,Fox And Hounds,"Hall Park Road, Walton, Wetherby",LS23 7DQ,444437.0,447902.0,53.925352,-1.324798,Leeds
42173,404087,Fox And Hounds (Cookridge),"Tinshill Road, Cookridge, Leeds",LS16 7BT,424500.0,439248.0,53.848887,-1.629079,Leeds
42174,404088,Fox And Hounds Inn,"The Cross, Bramhope, Leeds",LS16 9BA,424874.0,443382.0,53.886033,-1.62306,Leeds
42175,404120,Fulneck Golf Club,"Fulneck, Pudsey, Leeds",LS28 8NT,430607.0,436331.0,53.822365,-1.53655,Leeds
42176,404143,Further North Bar,"194 Harrogate Road, Moortown, Leeds",LS7 4NZ,430492.0,437265.0,53.830758,-1.538198,Leeds
42177,404158,Garden Gate,"3 Whitfield Place, Hunslet, Leeds",LS10 2QB,431242.0,431708.0,53.780769,-1.527365,Leeds
42178,404160,Gardeners Arms,"383 Leeds Road, Lofthouse, Wakefield",WF3 3QE,432830.0,426633.0,53.735059,-1.503804,Leeds
42179,404161,Gardeners Arms,"Wide Lane, Morley, Leeds",LS27 8SU,427896.0,427840.0,53.746202,-1.578489,Leeds
42180,404165,Garforth Country Club,"Aberford Road, Garforth, Leeds",LS25 1PZ,440524.0,433582.0,53.796965,-1.386267,Leeds
42181,404168,Garforth Golf Club,"Long Lane, Barwick In Elmet, Leeds",LS25 2DS,440212.0,435670.0,53.815764,-1.390731,Leeds
42182,404172,Garforth Working Mens Club Committee,"55 Barleyhill Road, Garforth, Leeds",LS25 1AU,439897.0,433078.0,53.792492,-1.395835,Leeds
42183,404175,Gascoigne Arms,"Main Street, Barwick In Elmet, Leeds",LS15 4JQ,439935.0,437374.0,53.8311,-1.394718,Leeds
42184,404197,Get Baked Presents:The Joint,"177 - 179 Woodhouse Lane, Woodhouse, Leeds",LS2 3AR,429696.0,434522.0,53.80615,-1.550555,Leeds
42185,404206,Gildersome Arms Fayre And Square,"Gildersome Arms, Gelderd Road, Gildersome, Morley",LS27 7LL,425165.0,428940.0,53.756209,-1.619824,Leeds
42186,404207,Gildersome Conservative Club,"Street Lane, Gildersome, Morley, Leeds",LS27 7HX,424298.0,428951.0,53.756349,-1.632957,Leeds
42187,404211,Gildersome Sports Club,"Street Lane, Gildersome, Leeds",LS27 7HP,424211.0,428483.0,53.752156,-1.634313,Leeds
42188,404215,Gipton Working Mens Club,"Coldcotes Circus, Harehills, Leeds",LS9 6QE,433414.0,434787.0,53.808307,-1.494072,Leeds
42189,404224,Goals Soccer Centre,"Redcote Lane, Armley, Leeds",LS4 2AW,427164.0,434487.0,53.805965,-1.589005,Leeds
42190,404230,Golden Lion Hotel,"42 Beeston Road, Beeston, Leeds",LS11 8RP,429641.0,432036.0,53.78381,-1.551629,Leeds
42191,404232,Golf Cafe Bar,"1 Little Neville Street, Leeds",LS1 4ED,429878.0,433125.0,53.793584,-1.547927,Leeds
42192,404258,Great Preston Snooker And Sports Club,"Berry Lane, Great Preston, Leeds",LS26 8AX,440325.0,429567.0,53.760914,-1.389811,Leeds
42193,404313,Griffin,"31 Boar Lane, Leeds",LS1 5DA,430011.0,433349.0,53.79559,-1.545886,Leeds
42194,404316,Grosvenor Casino,"Podium Buildings, Merrion Way, Leeds",LS2 8PD,430208.0,434139.0,53.802679,-1.542818,Leeds
42195,404320,Grove Hill Club,"Grove Hill House, Ilkley Road, Otley",LS21 3JN,419686.0,445331.0,53.903781,-1.701863,Leeds
42196,404321,Grove Inn,"4 Back Row, Holbeck, Leeds",LS11 5PL,429883.0,432830.0,53.790933,-1.547894,Leeds
42197,404329,Guiseley Cricket Club,"Otley Road, Guiseley, Leeds",LS20 8BT,418533.0,442313.0,53.876689,-1.719593,Leeds
42198,404330,Guiseley Factory WMC,"6 Town Street, Guiseley, Leeds",LS20 9DT,419466.0,442387.0,53.87732,-1.705397,Leeds
42199,404350,Half Moon Inn,"Harewood Road, Collingham, Wetherby",LS22 5BL,438641.0,445929.0,53.908075,-1.413303,Leeds
42200,404351,Half Way House,"727 Leeds And Bradford Road, Bramley, Leeds",LS28 6PE,423098.0,434916.0,53.810025,-1.650713,Leeds
42201,404352,Halfway House,"Bruntcliffe Road, Morley, Leeds",LS27 0BL,425618.0,426856.0,53.737474,-1.61311,Leeds
42202,404353,Hall Park Cricket Club,"Broadway, Horsforth, Leeds",LS18 5JY,423266.0,437983.0,53.837583,-1.647931,Leeds
42203,404355,Halton Moor Sports And Social Club,"Cartmell Drive, Halton, Leeds",LS15 0DE,434013.0,433350.0,53.795345,-1.485134,Leeds
42204,404378,Hare And Hounds,"7 Batley Road, Tingley, Wakefield",WF3 1DU,427832.0,424476.0,53.715962,-1.579761,Leeds
42205,404379,Hare And Hounds Inn,"Commercial Street, Rothwell, Leeds",LS26 0QD,434367.0,428129.0,53.748406,-1.48034,Leeds
42206,404380,Harehills Labour Club,"Florence Street, Harehills, Leeds",LS9 7BX,432187.0,434813.0,53.808618,-1.512701,Leeds
42207,404381,Harehills Labour Club (Catering),"Florence Street, Harehills, Leeds",LS9 7BX,432187.0,434813.0,53.808618,-1.512701,Leeds
42208,404384,Harehills Liberal Club,"Seaforth Road, Harehills, Leeds",LS9 6BJ,432592.0,434954.0,53.80986,-1.506536,Leeds
42209,404390,Harehills WMC,"34 Cowper Road, Harehills, Leeds",LS9 7AP,432238.0,434879.0,53.809208,-1.51192,Leeds
42210,404408,Hawkhill Social Club,"46 - 48 Park Road, Guiseley, Leeds",LS20 8AR,419074.0,441767.0,53.871762,-1.711398,Leeds
42211,404410,Hawkworth Wood Conservative Club,"Cragside Walk, Kirkstall, Leeds",LS5 3LX,424972.0,437006.0,53.828732,-1.622086,Leeds
42212,404414,Head Of Steam,"11 - 13 North Lane, Headingley, Leeds",LS6 3HG,427830.0,436150.0,53.820894,-1.578742,Leeds
42213,404432,Hedley Verity,"43A - 47 Woodhouse Lane, Woodhouse, Leeds",LS1 3HQ,429790.0,434246.0,53.803655,-1.549155,Leeds
42214,404440,Henleys Sports Club,"First And Second Floors, 68 - 72 New Briggate, Leeds",LS1 6NU,430314.0,433826.0,53.799859,-1.54124,Leeds
42215,404448,Hi Fi Club,"2 Central Road, Leeds",LS1 6DE,430325.0,433451.0,53.796488,-1.541109,Leeds
42216,404453,Highland Inn,"36 - 38 Cavendish Street, Woodhouse, Leeds",LS3 1LY,428791.0,433906.0,53.800664,-1.564354,Leeds
42217,404464,Hirsts Yard,"11 - 13 Hirsts Yard, Leeds",LS1 6NJ,430269.0,433370.0,53.795764,-1.541967,Leeds
42218,404469,Holbeck Bowling Club,"St Anthonys Road, Beeston, Leeds",LS11 8DP,428357.0,430554.0,53.770561,-1.571251,Leeds
42219,404476,Holbeck Working Mens Club,"Jenkinson Lawn, Holbeck, Leeds",LS11 9QX,429412.0,432181.0,53.785117,-1.55509,Leeds
42220,404510,Horse And Farrier,"Bridge Street, Otley",LS21 1BQ,420209.0,445699.0,53.907059,-1.693879,Leeds
42221,404511,Horse And Trumpet,"51 - 53 The Headrow, Leeds",LS1 6LR,430206.0,433738.0,53.799066,-1.542888,Leeds
42222,404514,Horsforth Conservative Club,"79 Town Street, Horsforth, Leeds",LS18 5BP,423832.0,438144.0,53.839004,-1.639317,Leeds
42223,404515,Horsforth Golf Club,"Layton Rise, Horsforth, Leeds",LS18 5EX,422645.0,439362.0,53.849995,-1.657266,Leeds
42224,404517,Horsforth Hotel,"Featherbank Lane, Horsforth, Leeds",LS18 4NA,423843.0,437469.0,53.832937,-1.639202,Leeds
42225,404534,Howley Hall Golf Club,"Scotchman Lane, Morley, Leeds",LS27 0NX,425380.0,425502.0,53.725308,-1.616829,Leeds
42226,404541,Hunslet Carr Sports And Social Club,"Moor Road, Hunslet, Leeds",LS10 2JJ,430876.0,430746.0,53.772135,-1.533015,Leeds
42227,404543,Hunslet Independant Sports Trust,"John Charles Centre For Sport, Middleton Grove, Beeston, Leeds",LS11 5DJ,430291.0,429862.0,53.764243,-1.541977,Leeds
42228,404544,Hunslet Nelson Cricket Club,"Sports Ground And Premises, Gipsy Lane, Middleton, Leeds",LS11 5TU,429181.0,428990.0,53.756459,-1.558897,Leeds
42229,404549,Hyde Park Hotel,"2 Headingley Lane, Headingley, Leeds",LS6 2AS,428929.0,435514.0,53.815109,-1.562109,Leeds
42230,404607,Ivy Hotel,"100 Valley Road, Pudsey",LS28 9EU,422784.0,432702.0,53.79014,-1.655644,Leeds
42231,404634,Jakes Bar And Still Room,"27 - 29 Call Lane, Leeds",LS1 7BT,430340.0,433316.0,53.795265,-1.540895,Leeds
42232,404673,Jubilee Social Club,"Melville Place, Woodhouse, Leeds",LS6 2LZ,429771.0,435639.0,53.816194,-1.549309,Leeds
42233,404675,Jug And Barrel,"56 - 58 Town Street, Stanningley, Pudsey",LS28 6EZ,422349.0,434612.0,53.807325,-1.662109,Leeds
42234,404688,Junction Inn,"44 Bondgate, Otley",LS21 1AD,420361.0,445367.0,53.904069,-1.691587,Leeds
42235,404759,Kings Arms Public House,"Greenside, Pudsey",LS28 8PU,421743.0,432795.0,53.79102,-1.671438,Leeds
42236,404767,Kippax Central W M Club,"Back Lane, Kippax, Leeds",LS25 7QB,441904.0,430203.0,53.766496,-1.365776,Leeds
